37.426688623	-122.155943769	March 1
37.4270896661	-122.156054629	March 1
37.4270896661	-122.156054629	March 1
37.4266961047	-122.155998805	March 1
37.4266961047	-122.155998805	March 1
37.4266961047	-122.155998805	March 1
37.4269775043	-122.155961184	March 1
37.4269917103	-122.155903369	March 1
37.4269917103	-122.155903369	March 1
37.4269917103	-122.155903369	March 1
37.4268964007	-122.155938559	March 1
37.4268964007	-122.155938559	March 1
37.4270437652	-122.155939771	March 1
37.4269521378	-122.155972632	March 1
37.4267173168	-122.155961627	March 1
37.428079007	-122.175817142	March 1
37.4280685476	-122.175533552	March 1
37.4280685476	-122.175533552	March 1
37.428074075	-122.175831146	March 1
37.443463238	-122.16097035	March 1
37.4269306613	-122.156056222	February 28
37.4280057958	-122.17416902	February 28
37.4269950248	-122.15592364	February 27
37.4269950248	-122.15592364	February 27
37.4269950248	-122.15592364	February 27
37.4269950248	-122.15592364	February 27
37.4269950248	-122.15592364	February 27
37.4268761421	-122.156200977	February 27
37.427055426	-122.155795377	February 27
37.427055426	-122.155795377	February 27
37.427055426	-122.155795377	February 27
37.4281253018	-122.173578214	February 26
37.4281253018	-122.173578214	February 26
37.4277002941	-122.173847146	February 26
37.4299602834	-122.16380431	February 26
37.4299388475	-122.163808158	February 26
37.4299388475	-122.163808158	February 26
37.4299588132	-122.163805231	February 26
37.4299588132	-122.163805231	February 26
37.4267884585	-122.155966522	February 26
37.4245429137	-122.170607827	February 26
37.4273641526	-122.173327428	February 26
37.4273641526	-122.173327428	February 26
37.4273641526	-122.173327428	February 26
37.4279079271	-122.174116615	February 26
37.4279760873	-122.174186205	February 26
37.4263928758	-122.169874364	February 24
37.4263928758	-122.169874364	February 24
37.4263928758	-122.169874364	February 24
37.4299893765	-122.163747656	February 24
37.428145675	-122.174129747	February 24
37.4263943694	-122.169895711	February 24
37.426391321	-122.16991336	February 24
37.4288065743	-122.175792574	February 23
37.4287458434	-122.175667752	February 23
37.4287923034	-122.175765021	February 23
37.4287923034	-122.175765021	February 23
37.4284106279	-122.175423511	February 23
37.4284106279	-122.175423511	February 23
37.428443551	-122.175255066	February 23
37.428581561	-122.175391344	February 23
37.4288372985	-122.172142818	February 23
37.4279904636	-122.175188396	February 22
37.4279904636	-122.175188396	February 22
37.4280609965	-122.175167895	February 22
37.4282559213	-122.174586333	February 22
37.4279986821	-122.175450329	February 21
37.4279986821	-122.175450329	February 21
37.4268590304	-122.159896851	February 21
37.4268590304	-122.159896851	February 21
37.4267154703	-122.156084135	February 21
37.4269861484	-122.156022236	February 21
37.4270394585	-122.155926973	February 21
37.4296634551	-122.163765561	February 21
37.4296895559	-122.163984185	February 21
37.4296895559	-122.163984185	February 21
37.4299819305	-122.163741718	February 21
37.4299819305	-122.163741718	February 21
37.4299622234	-122.163761852	February 21
37.4299622234	-122.163761852	February 21
37.4299862265	-122.163772476	February 21
37.4299869528	-122.163772803	February 21
37.4300047079	-122.163786554	February 21
37.4269438628	-122.155895205	February 20
37.4269438628	-122.155895205	February 20
37.4269438628	-122.155895205	February 20
37.4269874068	-122.155951699	February 20
37.4269728223	-122.155927727	February 20
37.4269728223	-122.155927727	February 20
37.4269728223	-122.155927727	February 20
37.4269728223	-122.155927727	February 20
37.4269728223	-122.155927727	February 20
37.4269536697	-122.15582748	February 20
37.426717287	-122.156113394	February 20
37.4270244548	-122.15583276	February 20
37.4270244548	-122.15583276	February 20
37.4269779772	-122.155875759	February 20
37.4269779772	-122.155875759	February 20
37.4269768774	-122.155876964	February 20
37.4270579825	-122.155857151	February 20
37.4270579825	-122.155857151	February 20
37.4268090644	-122.15607769	February 20
37.4434957972	-122.163987293	February 20
37.4459830686	-122.161603511	February 20
37.4263275776	-122.169533111	February 19
37.4263275776	-122.169533111	February 19
37.426322219	-122.169679916	February 19
37.426322219	-122.169679916	February 19
37.426322219	-122.169679916	February 19
37.426322219	-122.169679916	February 19
37.4264970576	-122.169538703	February 19
37.4265212547	-122.169498482	February 19
37.4266251156	-122.16926896	February 19
37.4266251156	-122.16926896	February 19
37.4266251156	-122.16926896	February 19
37.4266251156	-122.16926896	February 19
37.4266251156	-122.16926896	February 19
37.4266251156	-122.16926896	February 19
37.4266251156	-122.16926896	February 19
37.4266251156	-122.16926896	February 19
37.4266251156	-122.16926896	February 19
37.4265573525	-122.169474856	February 19
37.4265573525	-122.169474856	February 19
37.4270409253	-122.155898558	February 19
37.4270409253	-122.155898558	February 19
37.4270409253	-122.155898558	February 19
37.4270409253	-122.155898558	February 19
37.4270409253	-122.155898558	February 19
37.4268708779	-122.155995605	February 19
37.4268708779	-122.155995605	February 19
37.4268708779	-122.155995605	February 19
37.4268708779	-122.155995605	February 19
37.4268708779	-122.155995605	February 19
37.4268708779	-122.155995605	February 19
37.4279791779	-122.174195097	February 19
37.4279908594	-122.174200961	February 19
37.4269983871	-122.155890009	February 18
37.42700761	-122.156149437	February 18
37.4269348104	-122.155810297	February 18
37.426782458	-122.156080076	February 18
37.426936822	-122.155851284	February 18
40.6436551921	-73.7837522105	February 17
40.6441478398	-73.7824057132	February 17
40.6441478398	-73.7824057132	February 17
40.6441684486	-73.782368556	February 17
40.6441684486	-73.782368556	February 17
40.6441701662	-73.7823933015	February 17
40.6397464002	-73.781754367	February 17
40.6397464002	-73.781754367	February 17
40.6403730705	-73.7820544782	February 17
40.6336735932	-73.7438834155	February 17
40.7552420287	-73.9811838336	February 17
40.7553011656	-73.9812191213	February 16
40.7553011656	-73.9812191213	February 16
40.7552670404	-73.981219609	February 16
40.7553053908	-73.9812129834	February 16
40.7552734277	-73.9812682444	February 16
40.7552493967	-73.9811857707	February 16
40.7552630711	-73.9811955826	February 16
40.7552630711	-73.9811955826	February 16
40.7552395109	-73.9812419761	February 16
40.755229166	-73.9812954515	February 16
40.755229166	-73.9812954515	February 16
40.7552861747	-73.9812524777	February 16
40.7552861747	-73.9812524777	February 16
40.7552861747	-73.9812524777	February 16
40.7552451292	-73.9813050113	February 16
40.7552813645	-73.9812147487	February 16
40.7552024277	-73.9813312925	February 16
40.7552723758	-73.9812344751	February 16
40.7552740011	-73.9812092997	February 16
40.7552678536	-73.9811857946	February 16
40.7552818869	-73.9812672764	February 16
40.7552818869	-73.9812672764	February 16
40.7553372808	-73.9812141508	February 16
40.7552745437	-73.981186305	February 16
40.7552745437	-73.981186305	February 16
40.7552445512	-73.9812901395	February 16
40.7552880571	-73.9812843385	February 16
37.4236456143	-122.155431092	February 15
37.4236456143	-122.155431092	February 15
37.4236456143	-122.155431092	February 15
37.4236445102	-122.155442974	February 15
37.4236445102	-122.155442974	February 15
37.4236284947	-122.155414399	February 15
37.4236284947	-122.155414399	February 15
37.4269665359	-122.155931499	February 14
37.4269652679	-122.155903506	February 14
37.4267695625	-122.155957941	February 14
37.4269368326	-122.15592128	February 14
37.4270419311	-122.155912807	February 14
37.4339147484	-122.17720724	February 13
37.4339147484	-122.17720724	February 13
37.4339152864	-122.177207609	February 13
37.4339152864	-122.177207609	February 13
37.4339152864	-122.177207609	February 13
37.4284310639	-122.171316231	February 13
37.4283454009	-122.17122931	February 13
37.4283454009	-122.17122931	February 13
37.4283454009	-122.17122931	February 13
37.4281227356	-122.171393428	February 13
37.4281227356	-122.171393428	February 13
37.4281227356	-122.171393428	February 13
37.4281227356	-122.171393428	February 13
37.4275229547	-122.173775699	February 13
37.4275229547	-122.173775699	February 13
37.4275229547	-122.173775699	February 13
37.4271302345	-122.155869221	February 13
37.4271302345	-122.155869221	February 13
37.4271064718	-122.155858157	February 13
37.4270714354	-122.155874167	February 13
37.4269963155	-122.155917525	February 13
37.4271687493	-122.155940132	February 12
37.4270220519	-122.155891595	February 12
37.4269693438	-122.160242982	February 12
37.4269479822	-122.155883118	February 12
37.4269847246	-122.155998051	February 10
37.4270539349	-122.155892063	February 10
37.4270539349	-122.155892063	February 10
37.4270002099	-122.155956309	February 10
37.4270345215	-122.155927729	February 10
37.427055407	-122.15593748	February 10
37.4270276631	-122.15598296	February 10
37.4296814923	-122.161543715	February 10
37.4271016522	-122.155862013	February 9
37.4267679533	-122.156034177	February 9
37.4267679533	-122.156034177	February 9
37.4267679533	-122.156034177	February 9
37.426741284	-122.156051725	February 9
37.426741284	-122.156051725	February 9
37.426741284	-122.156051725	February 9
37.4270366086	-122.155876262	February 9
37.4269358276	-122.155917723	February 9
37.4269358276	-122.155917723	February 9
37.4287931862	-122.17577835	February 9
37.428800928	-122.175783894	February 9
37.428800928	-122.175783894	February 9
37.428800928	-122.175783894	February 9
37.4281779659	-122.175914192	February 9
37.428810694	-122.172224693	February 9
37.428818727	-122.172279946	February 9
37.428818727	-122.172279946	February 9
37.428818727	-122.172279946	February 9
37.428818727	-122.172279946	February 9
37.4288252479	-122.172196963	February 9
37.4288448612	-122.172206975	February 9
37.4282368993	-122.174184393	February 9
37.4280153835	-122.174178816	February 9
37.4267061879	-122.155981018	February 9
37.4267061879	-122.155981018	February 9
37.4269132948	-122.155918772	February 9
37.4267224653	-122.156014012	February 9
37.4270151509	-122.155935355	February 9
37.4287996363	-122.175794128	February 9
37.4284448884	-122.175621104	February 9
37.4284448884	-122.175621104	February 9
37.4282904286	-122.175940397	February 9
37.4219572334	-122.158034315	February 8
37.4219572334	-122.158034315	February 8
37.4219921218	-122.15800387	February 8
37.4219921218	-122.15800387	February 8
37.4219921218	-122.15800387	February 8
37.4219921218	-122.15800387	February 8
37.4220012432	-122.157983333	February 8
37.421989069	-122.158024332	February 8
37.4219322544	-122.158125056	February 8
37.4219322544	-122.158125056	February 8
37.4219322544	-122.158125056	February 8
37.4216356036	-122.157967799	February 8
37.4216356036	-122.157967799	February 8
37.4220232601	-122.158110378	February 8
37.4220232601	-122.158110378	February 8
37.4268269607	-122.155926668	February 8
37.4268376487	-122.155956187	February 8
37.426834705	-122.156009529	February 8
37.4270337472	-122.155783136	February 8
37.4294124855	-122.16285003	February 8
37.4294522259	-122.162921508	February 8
37.4294830137	-122.162960723	February 8
37.426770074	-122.156025583	February 8
37.4270176655	-122.155940216	February 8
37.4270176655	-122.155940216	February 8
37.4269457488	-122.156003667	February 8
37.4267648476	-122.156080101	February 8
37.4267648476	-122.156080101	February 8
37.4267648476	-122.156080101	February 8
37.4269004279	-122.155939285	February 8
37.4267975917	-122.156009403	February 8
37.4267975917	-122.156009403	February 8
37.4270319986	-122.155853296	February 8
37.4270319986	-122.155853296	February 8
37.4268665303	-122.156038589	February 8
37.4268665303	-122.156038589	February 8
37.4270514446	-122.15588674	February 8
37.4269062281	-122.155722957	February 8
37.4269062281	-122.155722957	February 8
37.4269062281	-122.155722957	February 8
37.4268778723	-122.155840001	February 7
37.4267371645	-122.15596675	February 7
37.4269020268	-122.155798039	February 7
37.4268270326	-122.155953721	February 7
37.4300938086	-122.163733267	February 7
37.4267945757	-122.156005779	February 6
37.4269524962	-122.155749276	February 6
37.4269524962	-122.155749276	February 6
37.4269077718	-122.155889791	February 6
37.4269244591	-122.155957987	February 6
37.4355205904	-122.151774312	February 6
37.4355205904	-122.151774312	February 6
37.4058521206	-122.11090508	February 6
37.4270169457	-122.15642831	February 6
37.4270027457	-122.155840471	February 6
37.4270027457	-122.155840471	February 6
37.4270027457	-122.155840471	February 6
37.4269822061	-122.155946862	February 6
37.4269822061	-122.155946862	February 6
37.4268313455	-122.155891649	February 6
37.4354315037	-122.151954118	February 6
37.4354315037	-122.151954118	February 6
37.429942045	-122.163335417	February 6
37.4300003551	-122.163638434	February 6
37.4300003551	-122.163638434	February 6
37.4300003551	-122.163638434	February 6
37.4300003551	-122.163638434	February 6
37.4300003551	-122.163638434	February 6
37.4300003551	-122.163638434	February 6
37.4300003551	-122.163638434	February 6
37.4300003551	-122.163638434	February 6
37.4299091002	-122.163263608	February 6
37.4299091002	-122.163263608	February 6
37.4299091002	-122.163263608	February 6
37.4299091002	-122.163263608	February 6
37.4297613659	-122.162739294	February 6
37.4297613659	-122.162739294	February 6
37.4297613659	-122.162739294	February 6
37.4269209733	-122.155902504	February 6
37.4267930618	-122.15593248	February 6
37.4270002731	-122.155833179	February 6
37.4269513526	-122.155988069	February 5
37.4269941936	-122.155942718	February 5
37.4269090507	-122.155952309	February 5
37.4267625639	-122.155960128	February 5
37.4267625639	-122.155960128	February 5
37.4268005289	-122.155920657	February 5
37.4269522867	-122.155949855	February 5
37.4267704766	-122.155959772	February 5
37.4299724546	-122.16330641	February 5
37.4298751244	-122.163327345	February 5
37.4298751244	-122.163327345	February 5
37.4298751244	-122.163327345	February 5
37.4300624389	-122.163740903	February 5
37.4300624389	-122.163740903	February 5
37.4300624389	-122.163740903	February 5
37.4300624389	-122.163740903	February 5
37.4300486023	-122.163761582	February 5
37.4300531958	-122.16359639	February 5
37.4300582617	-122.163709068	February 5
37.430052611	-122.163737865	February 5
37.4300497719	-122.163697502	February 5
37.4300497719	-122.163697502	February 5
37.4300497719	-122.163697502	February 5
37.4300497719	-122.163697502	February 5
37.4300497719	-122.163697502	February 5
37.4300497719	-122.163697502	February 5
37.4270114629	-122.155876011	February 5
37.4270114629	-122.155876011	February 5
37.4300067009	-122.163424912	February 5
37.4298185313	-122.163495925	February 5
37.4298185313	-122.163495925	February 5
37.4298185313	-122.163495925	February 5
37.4300624389	-122.163740903	February 5
37.4300624389	-122.163740903	February 5
37.428000771	-122.174165614	February 4
37.4279820672	-122.174122995	February 4
37.4280539389	-122.174130343	February 4
37.4280539389	-122.174130343	February 4
37.4269279388	-122.155974853	February 4
37.428160901	-122.174156821	February 4
37.428160901	-122.174156821	February 4
37.4279670463	-122.174177846	February 4
37.4279103169	-122.174114866	February 4
37.4279103169	-122.174114866	February 4
37.4279103169	-122.174114866	February 4
37.4279103169	-122.174114866	February 4
37.4267846843	-122.155996451	February 3
37.4267846843	-122.155996451	February 3
37.4267846843	-122.155996451	February 3
37.4268239788	-122.155807256	February 3
37.4247491895	-122.170531869	February 3
37.4249169013	-122.170173867	February 3
37.4270759126	-122.156004263	February 3
37.4270759126	-122.156004263	February 3
37.4270759126	-122.156004263	February 3
37.4270759126	-122.156004263	February 3
37.4268118813	-122.155974996	February 3
37.4268118813	-122.155974996	February 3
37.4268118813	-122.155974996	February 3
37.4268118813	-122.155974996	February 3
37.4269975306	-122.15599154	February 3
37.4269975306	-122.15599154	February 3
37.4268275968	-122.156066494	February 3
37.4268176193	-122.156051055	February 3
37.4268176193	-122.156051055	February 3
37.4281145587	-122.173970398	February 3
37.4281050917	-122.173957899	February 3
37.4281050917	-122.173957899	February 3
37.4281050917	-122.173957899	February 3
37.4281050917	-122.173957899	February 3
37.4281109297	-122.17396558	February 3
37.4281109297	-122.17396558	February 3
37.428092432	-122.173935221	February 3
37.428092432	-122.173935221	February 3
37.428092432	-122.173935221	February 3
37.428092432	-122.173935221	February 3
37.428092432	-122.173935221	February 3
37.428092432	-122.173935221	February 3
37.4267379688	-122.156033065	February 3
37.4299396749	-122.163219366	February 2
37.4300417753	-122.163814321	February 2
37.4300489445	-122.163816803	February 2
37.4300489445	-122.163816803	February 2
37.4300489445	-122.163816803	February 2
37.4300444771	-122.163810819	February 2
37.4300444771	-122.163810819	February 2
37.4300444771	-122.163810819	February 2
37.4300444771	-122.163810819	February 2
37.4300531917	-122.163819273	February 2
37.4300531917	-122.163819273	February 2
37.4300531917	-122.163819273	February 2
37.4300531917	-122.163819273	February 2
37.4300481828	-122.163814638	February 2
37.4300481828	-122.163814638	February 2
37.4300481828	-122.163814638	February 2
37.4300481828	-122.163814638	February 2
37.4300481828	-122.163814638	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300510493	-122.163820306	February 2
37.4300576655	-122.163830664	February 2
37.4300576655	-122.163830664	February 2
37.4300577777	-122.163826296	February 2
37.4300577777	-122.163826296	February 2
37.4300577777	-122.163826296	February 2
37.4300577777	-122.163826296	February 2
37.4300577777	-122.163826296	February 2
37.4300577777	-122.163826296	February 2
37.4300577777	-122.163826296	February 2
37.4300577777	-122.163826296	February 2
37.4300577777	-122.163826296	February 2
37.4300577487	-122.163826852	February 2
37.4300566912	-122.163824933	February 2
37.4300566912	-122.163824933	February 2
37.4300637033	-122.163836955	February 2
37.4300637033	-122.163836955	February 2
37.4300637033	-122.163836955	February 2
37.4300637033	-122.163836955	February 2
37.4300637033	-122.163836955	February 2
37.4300637033	-122.163836955	February 2
37.4300637033	-122.163836955	February 2
37.4300637033	-122.163836955	February 2
37.4300637033	-122.163836955	February 2
37.4300637033	-122.163836955	February 2
37.4300637033	-122.163836955	February 2
37.4300637033	-122.163836955	February 2
37.4300637033	-122.163836955	February 2
37.4300637033	-122.163836955	February 2
37.430062452	-122.163736558	February 2
37.4300785423	-122.163862018	February 2
37.4270708906	-122.157477038	February 2
37.4270279787	-122.156102299	February 2
37.4269558909	-122.155960668	February 2
37.4269558909	-122.155960668	February 2
37.4269612972	-122.155968798	February 2
37.4269612972	-122.155968798	February 2
37.4268426271	-122.156044933	February 2
37.4227138097	-122.167061828	February 2
37.4227105401	-122.166909628	February 2
37.4226048309	-122.16695096	February 2
37.4226048309	-122.16695096	February 2
37.4226199781	-122.166917498	February 2
37.4226199781	-122.166917498	February 2
37.4228674081	-122.167529706	February 2
37.4228666883	-122.167653363	February 2
37.4228666883	-122.167653363	February 2
37.4229307193	-122.167596657	February 2
37.4250775483	-122.168865111	February 2
37.4249861532	-122.168786272	February 2
37.4242229912	-122.171025495	February 2
37.4242229912	-122.171025495	February 2
37.4242229912	-122.171025495	February 2
37.4226224977	-122.166981208	February 2
37.4229595252	-122.167411102	February 2
37.4229595252	-122.167411102	February 2
37.4229595252	-122.167411102	February 2
37.4229595252	-122.167411102	February 2
37.4229595252	-122.167411102	February 2
37.4236957097	-122.167268782	February 2
37.4268425675	-122.156335674	February 2
37.4277945763	-122.164218416	February 2
37.426587134	-122.157401812	February 2
37.4242311952	-122.171060885	February 2
37.4267193569	-122.156081465	February 2
37.4267193569	-122.156081465	February 2
37.4267193569	-122.156081465	February 2
37.4267511077	-122.15627899	February 2
37.4270262989	-122.156020515	February 2
37.4270262989	-122.156020515	February 2
37.4270262989	-122.156020515	February 2
37.4270262989	-122.156020515	February 2
37.4270262989	-122.156020515	February 2
37.4267950262	-122.156107282	February 2
37.426740686	-122.156194845	February 2
37.4229162828	-122.167612373	February 2
37.4279420845	-122.174181709	February 1
37.4266225877	-122.15594934	February 1
37.4269734206	-122.15575894	January 31
37.4300163406	-122.163841783	January 31
37.427057123	-122.15585569	January 31
37.427057123	-122.15585569	January 31
37.4270634012	-122.155870698	January 31
37.4270328787	-122.155927559	January 31
37.4270117982	-122.155947425	January 31
37.4266977567	-122.155965503	January 30
37.4271164043	-122.155909371	January 30
37.4279511914	-122.174206353	January 30
37.4279511914	-122.174206353	January 30
37.4279510523	-122.174254291	January 30
37.4267984867	-122.155983731	January 30
37.4267984867	-122.155983731	January 30
37.4282096324	-122.174163484	January 30
37.4282119952	-122.174172307	January 30
37.4282119952	-122.174172307	January 30
37.4282096686	-122.174181505	January 30
37.4279560004	-122.174234248	January 30
37.4279560004	-122.174234248	January 30
37.4279560004	-122.174234248	January 30
37.4279560004	-122.174234248	January 30
37.4279664556	-122.174211042	January 30
37.4287764263	-122.175701594	January 30
37.4244830803	-122.170830962	January 30
37.4244553476	-122.170528979	January 30
37.4244553476	-122.170528979	January 30
37.4249408325	-122.169033618	January 30
37.4249408325	-122.169033618	January 30
37.4221453605	-122.157944575	January 30
37.4264371194	-122.169720576	January 29
37.4264355163	-122.16972052	January 29
37.4264355163	-122.16972052	January 29
37.4264355163	-122.16972052	January 29
37.4264355163	-122.16972052	January 29
37.4264480103	-122.169719501	January 29
37.4264480103	-122.169719501	January 29
37.4264409104	-122.169726727	January 29
37.4264409104	-122.169726727	January 29
37.4263859645	-122.169724562	January 29
37.4263859645	-122.169724562	January 29
37.4263859645	-122.169724562	January 29
37.4263859645	-122.169724562	January 29
37.4264528995	-122.169675568	January 29
37.4264528995	-122.169675568	January 29
37.4264528995	-122.169675568	January 29
37.4265078685	-122.169626586	January 29
37.4264395786	-122.1697133	January 29
37.4264395786	-122.1697133	January 29
37.4264395786	-122.1697133	January 29
37.4264688901	-122.169693159	January 29
37.4264688901	-122.169693159	January 29
37.4264401557	-122.169724432	January 29
37.4264401557	-122.169724432	January 29
37.4264947761	-122.169612636	January 29
37.4264947761	-122.169612636	January 29
37.4264386953	-122.169730238	January 29
37.4264386953	-122.169730238	January 29
37.4264658966	-122.169699611	January 29
37.4264464293	-122.169721635	January 29
37.4264421328	-122.169701431	January 29
37.4264421328	-122.169701431	January 29
37.4264421328	-122.169701431	January 29
37.4264421328	-122.169701431	January 29
37.426810668	-122.156146538	January 29
37.4300369312	-122.163796882	January 29
37.426433811	-122.169693532	January 29
37.4264397065	-122.169715395	January 29
37.4264397065	-122.169715395	January 29
37.4264605718	-122.169720774	January 29
37.4264605718	-122.169720774	January 29
37.4264345025	-122.169713899	January 29
37.4264345025	-122.169713899	January 29
37.4267569846	-122.155962956	January 29
37.4279869118	-122.174142768	January 28
37.4279869118	-122.174142768	January 28
37.4281150667	-122.174291652	January 28
37.4281150667	-122.174291652	January 28
37.4281150667	-122.174291652	January 28
37.4267195583	-122.155984981	January 28
37.4267195583	-122.155984981	January 28
37.4267195583	-122.155984981	January 28
37.4267195583	-122.155984981	January 28
37.4282044651	-122.174183614	January 28
37.427916361	-122.174111703	January 27
37.427916361	-122.174111703	January 27
37.4279286248	-122.174126892	January 27
37.4279286248	-122.174126892	January 27
37.4279286248	-122.174126892	January 27
37.4280048296	-122.174169891	January 27
37.4263886412	-122.169761877	January 27
37.4263886412	-122.169761877	January 27
37.4245191841	-122.17056627	January 27
37.4245005519	-122.170530409	January 27
37.4254077227	-122.170946953	January 27
